,entry_window,exit_window,Sharpe,Return
83,25,33,0.47716289644409626,0.039158901933216805
84,25,35,0.47716289644409626,0.039158901933216805
85,25,37,0.47716289644409626,0.039158901933216805
86,25,39,0.47716289644409626,0.039158901933216805
87,25,41,0.47716289644409626,0.039158901933216805
88,25,43,0.47716289644409626,0.039158901933216805
89,25,45,0.47716289644409626,0.039158901933216805
90,25,47,0.47716289644409626,0.039158901933216805
91,25,49,0.47716289644409626,0.039158901933216805
92,30,5,0.48901383679878235,0.03755463350327881
93,30,7,0.48133006631202985,0.0373883128884247
94,30,9,0.5160141639492145,0.040451199052457865
95,30,11,0.5482727116023708,0.043256822219717384
96,30,13,0.5360310333709436,0.04241924596481583
97,30,15,0.532962351709841,0.042269151838778996
98,30,17,0.541234799337447,0.04306181963847777
99,30,19,0.5540927699867715,0.04418915877347196
100,30,21,0.5639334887022787,0.04512145055350825
101,30,23,0.5805558942274383,0.04656983360401434
102,30,25,0.5695110923489896,0.0458011471949884
103,30,27,0.5651870698479637,0.04550609308569453
104,30,29,0.5533531983763655,0.044653290116187794
105,30,31,0.5536143979477544,0.04469867723863041
106,30,33,0.5536143979477544,0.04469867723863041
107,30,35,0.5536143979477544,0.04469867723863041
108,30,37,0.5536143979477544,0.04469867723863041
109,30,39,0.5536143979477544,0.04469867723863041
110,30,41,0.5536143979477544,0.04469867723863041
111,30,43,0.5536143979477544,0.04469867723863041
112,30,45,0.5536143979477544,0.04469867723863041
113,30,47,0.5536143979477544,0.04469867723863041
114,30,49,0.5536143979477544,0.04469867723863041
115,35,5,0.4556297787990403,0.03414428529083491
116,35,7,0.4405221510633785,0.033394098178340936
117,35,9,0.4650100928136484,0.035563149230550595
118,35,11,0.4933589878317996,0.037957769287082055
119,35,13,0.48151190762265833,0.03717086404665926
120,35,15,0.478067555255007,0.03699678010891705
121,35,17,0.48610890991522276,0.03774658701955813
122,35,19,0.49475858426179997,0.038512692462378206
123,35,21,0.49896149468092127,0.03895882600937317
124,35,23,0.5155923421265851,0.040367446102206106
125,35,25,0.503818787280517,0.039561788024835565
126,35,27,0.4988487804497201,0.0392315026934007
127,35,29,0.4859216837201368,0.03833265203729708
128,35,31,0.4822492109847329,0.038096492874563515
129,35,33,0.4826158593328043,0.03808249795540286
130,35,35,0.488233809656282,0.038526300118718604
131,35,37,0.488233809656282,0.038526300118718604
132,35,39,0.488233809656282,0.038526300118718604
133,35,41,0.488233809656282,0.038526300118718604
134,35,43,0.488233809656282,0.038526300118718604
135,35,45,0.488233809656282,0.038526300118718604
136,35,47,0.488233809656282,0.038526300118718604
137,35,49,0.488233809656282,0.038526300118718604
138,40,5,0.4542628028495971,0.033113475226832056
139,40,7,0.43703335877238403,0.03219872746932029
140,40,9,0.45614391704255447,0.03387224490972218
141,40,11,0.484737716481832,0.03622767004388572
142,40,13,0.47238772066657914,0.03541720241985247
143,40,15,0.4683866595769745,0.03520109127419868
144,40,17,0.475456262171289,0.03586100957787508
145,40,19,0.4844244371327406,0.0366527203151934
146,40,21,0.48769332332718834,0.03700479077566854
147,40,23,0.5024759826269466,0.03819601821956731
148,40,25,0.48748845631862575,0.03718666905725887
149,40,27,0.4826458913033851,0.03687778567842659
150,40,29,0.4695501331525753,0.03599235663391753
151,40,31,0.46690298972236377,0.03583737820260091
152,40,33,0.4662088853744602,0.035751324119550176
153,40,35,0.4703329625326988,0.03607457614110743
154,40,37,0.47167149541050335,0.036193299568505255
155,40,39,0.4738302074718894,0.036375532590890325
156,40,41,0.476886839563088,0.03660739388469003
157,40,43,0.476886839563088,0.03660739388469003
158,40,45,0.476886839563088,0.03660739388469003
159,40,47,0.476886839563088,0.03660739388469003
160,40,49,0.476886839563088,0.03660739388469003
161,45,5,0.5070950263627673,0.03686193850268937
162,45,7,0.49362737232186354,0.03629404980071005
163,45,9,0.5140296503659334,0.038097848023609826
164,45,11,0.5345497944056742,0.03987613751886876
165,45,13,0.5191967088940141,0.03886147228029935
166,45,15,0.510023752778207,0.03826203309510956
167,45,17,0.5142173435460329,0.0387130465092147
168,45,19,0.5201529422963377,0.03927391036152539
169,45,21,0.5226606846070357,0.039571339650944504
170,45,23,0.5385328446570345,0.04085193898138706
171,45,25,0.5240030155179426,0.03990485636142149
172,45,27,0.5193731289108504,0.039619782004325144
173,45,29,0.5034556511587025,0.03853658677500871
174,45,31,0.5005471997001522,0.03836760720634169
175,45,33,0.499643771999152,0.03828382933079455
176,45,35,0.5033946670517424,0.0385817420689889
177,45,37,0.503756363398818,0.038635548374198025
178,45,39,0.5048127593414686,0.03873759863769877
179,45,41,0.5069665327958308,0.03891495990509242
180,45,43,0.5078551405718802,0.03900681153537633
181,45,45,0.514415594505681,0.03948052099811017
182,45,47,0.514415594505681,0.03948052099811017
183,45,49,0.514415594505681,0.03948052099811017
184,50,5,0.4571030483134443,0.03262299826141013
185,50,7,0.44264146503970697,0.03193064826048464
186,50,9,0.45716965116732383,0.0332265103967746
187,50,11,0.47141054087538997,0.03447961301801117
188,50,13,0.4623741847076556,0.033928706882131676
189,50,15,0.4513465059152204,0.03319525961081382
190,50,17,0.45335799521929293,0.033455241988405326
191,50,19,0.45841488653989004,0.03392613908703024
192,50,21,0.46334411629296257,0.03438212390574469
193,50,23,0.4787650455869904,0.03560240439358231
194,50,25,0.462037589058352,0.034503678263039905
195,50,27,0.45623352721179794,0.03412603840749995
196,50,29,0.4381192557447611,0.03288860762749746
197,50,31,0.43510521265110313,0.03270372171007008
198,50,33,0.4317783867077856,0.032461657309850844
199,50,35,0.43547199361607075,0.03274738183287185
200,50,37,0.4360433914275933,0.03280679431627309
201,50,39,0.4363726660008331,0.03285011807792815
202,50,41,0.43903682166533403,0.033063101219156454
203,50,43,0.44156101627043515,0.03327160746428248
204,50,45,0.4469080375101032,0.03365245890101498
205,50,47,0.4434822773415738,0.03339462892083689
206,50,49,0.43592341150755676,0.03286972218575501
207,55,5,0.4232925485693533,0.029838334891477025
208,55,7,0.405785414360857,0.028918769339079775
209,55,9,0.4112934105244198,0.029543100909567244
210,55,11,0.42620283715583546,0.03081555721999507
211,55,13,0.4178618955595812,0.030322920815529786
212,55,15,0.40476970500799797,0.029439426560040838
213,55,17,0.404328709256503,0.02950774911112508
214,55,19,0.40891171624729766,0.029925512461933534
215,55,21,0.41325533377933243,0.03032764814778055
216,55,23,0.43047938893081583,0.031664788440548985
217,55,25,0.41284252019518575,0.030502994598195388
218,55,27,0.4057902461649563,0.03003424973869473
219,55,29,0.3874644800357133,0.028787927930946644
220,55,31,0.3850444596710116,0.028648582856809046
221,55,33,0.38225754439549825,0.028454270912953605
222,55,35,0.3844874011819179,0.028631605018842432
223,55,37,0.381443657833633,0.028424589200679584
224,55,39,0.3825105523583881,0.02852065810148985
225,55,41,0.3856079686031814,0.028764396046913943
226,55,43,0.38832946547492697,0.028985648898404826
227,55,45,0.39275991514589736,0.029299914941456562
228,55,47,0.38874241951583666,0.029003091771338196
229,55,49,0.3795620071500663,0.028359393735418736
230,60,5,0.48785716367023896,0.03373775616420582
231,60,7,0.472724631905939,0.033054454036829606
232,60,9,0.48231481292375084,0.03398831691197124
233,60,11,0.5001054007972723,0.03548162033627067
234,60,13,0.49101952194301635,0.03496645195533632
235,60,15,0.4782280325709577,0.03413594564264022
236,60,17,0.47776256805530926,0.03423012007885107
237,60,19,0.48322828194510403,0.034722138340359754
238,60,21,0.48774828700120076,0.035143878469180656
239,60,23,0.5051319428389647,0.03647982810650707
240,60,25,0.4859045575401773,0.03525563354937944
241,60,27,0.4798124434039707,0.03488180822044851
242,60,29,0.46050076754603,0.03361751562344284
243,60,31,0.45942981878092704,0.033587620849825583
244,60,33,0.4568791552115922,0.03342307291189717
245,60,35,0.4600720097830462,0.03367416705922044
246,60,37,0.45705235447455106,0.03347941569179058
247,60,39,0.45710783642766284,0.03350151144961688
248,60,41,0.46003548879784917,0.03373420374821978
249,60,43,0.4622016951829981,0.033916874155165866
250,60,45,0.46509517269387574,0.03411751089088422
251,60,47,0.46130448226393045,0.03384423383455393
252,60,49,0.4523743962304911,0.033238946226802346
253,65,5,0.4719612063005564,0.032588498494817486
254,65,7,0.4604801919462143,0.03216088364823766
255,65,9,0.47319324375437255,0.03331532509569235
256,65,11,0.48764981876258445,0.03455550580175082
257,65,13,0.48107609768728216,0.03421992220173076
258,65,15,0.4686005223106031,0.03340833286320999
259,65,17,0.46884967462917443,0.03356462519509962
260,65,19,0.47295971046520324,0.03396296265646659
261,65,21,0.4774441571202663,0.034376790270754354
262,65,23,0.49533155170602294,0.035744076975162686
263,65,25,0.4752849557108286,0.0344614662304521
264,65,27,0.46887801524226236,0.03406543521214722
265,65,29,0.44990518128460744,0.03283071535649862
266,65,31,0.44755140528398596,0.03270850249602075
267,65,33,0.445860197944075,0.03260691774713109
268,65,35,0.4487890660530777,0.03284103356494761
269,65,37,0.4440746630112803,0.03252334740201035
270,65,39,0.4450876098210023,0.032619685856393854
271,65,41,0.44872438787623736,0.03290410413262812
272,65,43,0.4514188269480597,0.03312827842112753
273,65,45,0.45488496250368154,0.03337313130940256
274,65,47,0.4506632357202037,0.03306894254895543
275,65,49,0.4416450719208113,0.03245668295279991
276,70,5,0.4785772937793254,0.03249546831287953
277,70,7,0.46442175260070634,0.031881166939775385
278,70,9,0.4809262210482915,0.033277251288662324
279,70,11,0.49436081277853494,0.034423244390074714
280,70,13,0.4866017907169447,0.0340162440048708
281,70,15,0.4750862712204835,0.03329338425170336
282,70,17,0.4749822399881653,0.033425940624402184
283,70,19,0.4761389691094153,0.03362738430607015
284,70,21,0.48055315695369594,0.03403117825684676
285,70,23,0.4971091334043924,0.0352834716660706
286,70,25,0.47747311725021074,0.034056731193039536
287,70,27,0.4698065774303515,0.033579788510097464
288,70,29,0.4492436422090027,0.03225978671899332
289,70,31,0.44497330712477207,0.03200569397883202
290,70,33,0.4423618970692806,0.031840545028497536
291,70,35,0.44560360708354735,0.032095301797109066
292,70,37,0.4405803830743044,0.03176296279946311
293,70,39,0.44184177349963843,0.031878902545053656
294,70,41,0.4447760620291041,0.03210927267535024
295,70,43,0.44758851544917444,0.032341884442401936
296,70,45,0.4510882949490734,0.03258742013628968
297,70,47,0.44600002729145016,0.03222672961333539
298,70,49,0.43742642135740045,0.03165603634238967
299,75,5,0.48220088979684717,0.032175512997322686
300,75,7,0.4668153808964627,0.03150038609808892
301,75,9,0.48022770120587577,0.03266929438184363
302,75,11,0.4923020126935517,0.0337014364835142
303,75,13,0.4838445748789901,0.033261117567507714
304,75,15,0.4715975236729113,0.0324969757815361
305,75,17,0.4719425824659861,0.03267011031065792
306,75,19,0.4724847477180277,0.0328310798056215
307,75,21,0.47733000290611555,0.03325787389731616
308,75,23,0.493227179660207,0.034444969318049745
309,75,25,0.47461130320309386,0.033308044111602486
310,75,27,0.4664605712218537,0.032806165916969166
311,75,29,0.44385152298708014,0.03136103776206167
312,75,31,0.4411854349304964,0.0312212279098687
313,75,33,0.4379544920452416,0.03101197664455313
314,75,35,0.44047307096632915,0.031212764885373723
315,75,37,0.4368876315117686,0.03098804146170897
316,75,39,0.4381399683587043,0.031100799684387503
317,75,41,0.44171357960124813,0.03137180571523679
318,75,43,0.4453261642900999,0.031658154414323514
319,75,45,0.4499918550984631,0.03198161044919012
320,75,47,0.44475302700118585,0.03161509635294024
321,75,49,0.43555956964745035,0.03100947347371208
322,80,5,0.39252532718535255,0.026432877139205724
323,80,7,0.3817282280715839,0.025983912186061664
324,80,9,0.39070448043158773,0.02679690993815287
325,80,11,0.4041670432876145,0.02788749458472206
326,80,13,0.3949710327466976,0.027373523698581703
327,80,15,0.3852939425576518,0.026773605463585648
328,80,17,0.38600717996587247,0.02693342776927432
329,80,19,0.38816226260592096,0.027177727433253418
330,80,21,0.39542308008163307,0.027755238531706583
331,80,23,0.41175788444980826,0.02897010568181635
332,80,25,0.3944640370030758,0.02788565413432953
333,80,27,0.38754400658230387,0.027453087474730076
334,80,29,0.3665876175924264,0.02608808666604223
335,80,31,0.36461944267185153,0.02598628657030333
336,80,33,0.3629714664479971,0.02588532396068355
337,80,35,0.36541062314949035,0.02607975053805478
338,80,37,0.3605954392054762,0.025763196169371616
339,80,39,0.3613417275679533,0.02584267801845952
340,80,41,0.3654780982582728,0.026154984874021903
341,80,43,0.3690709754850621,0.026438604597405435
342,80,45,0.3732360029823641,0.026730954320122846
343,80,47,0.3682043456276378,0.026375150932030467
344,80,49,0.3598613312959933,0.025816325260656026
345,85,5,0.31326865950892246,0.020873998023235973
346,85,7,0.3028315224798419,0.02038482600792224
347,85,9,0.3103741653921519,0.021053916303313658
348,85,11,0.3250008747610819,0.022177766018302902
349,85,13,0.31579047237798524,0.021638437705117974
350,85,15,0.30800771287391115,0.021164167151993762
351,85,17,0.30961007031253723,0.021367343452533882
352,85,19,0.3135369507607348,0.021709200670915862
353,85,21,0.3202133079565286,0.022224645585932956
354,85,23,0.3376158269900327,0.023489902788279116
355,85,25,0.32085225615979773,0.022430898528137844
356,85,27,0.313594754117346,0.021972008392237674
357,85,29,0.2951448624865221,0.020775573729586716
358,85,31,0.29439242374020563,0.020751232770208405
359,85,33,0.293170206985841,0.020678655803505697
360,85,35,0.29478828740863755,0.020809793523864695
361,85,37,0.2901850522003942,0.02050918276378666
362,85,39,0.29202114155728687,0.020662892166827707
363,85,41,0.2961363578603834,0.020968976628206404
364,85,43,0.30044750891294264,0.021296466901651767
365,85,45,0.3039024622380274,0.021536547070996503
366,85,47,0.298442023062663,0.021152970243454083
367,85,49,0.29018939637222485,0.020598596862747787
368,90,5,0.2759482520218663,0.018175990386259055
369,90,7,0.2646535508794198,0.01760268197508985
370,90,9,0.26922839976176377,0.018047866364450327
371,90,11,0.28757527650976406,0.019384027271903248
372,90,13,0.27420705128938627,0.01855725969307076
373,90,15,0.26748286522145126,0.018151353083740718
374,90,17,0.26501030966654276,0.018057249125897457
375,90,19,0.27039964453287957,0.018487307137382558
