Date,Portfolio
2023-05-22,0.9796183166275181
2023-05-23,0.9754822431075116
2023-05-24,0.9783479506184121
2023-05-25,0.9820597004391111
2023-05-26,0.9811554493069198
2023-05-30,0.9821714426408695
2023-05-31,0.9826088200493737
2023-06-01,0.9825475402101302
2023-06-02,0.9744010757490384
2023-06-05,0.976385442514417
2023-06-06,0.9740287382616702
2023-06-07,0.9684372509050845
2023-06-08,0.9707618458229117
2023-06-09,0.971710821090318
2023-06-12,0.9741711954354595
2023-06-13,0.9746464831621922
2023-06-14,0.9737147798573736
2023-06-15,0.9739965455885264
2023-06-16,0.971981776829886
2023-06-20,0.9714611184319907
2023-06-21,0.9692634815034347
2023-06-22,0.9688930428185331
2023-06-23,0.9671004505614219
2023-06-26,0.9673203077926581
2023-06-27,0.9754708192857026
2023-06-28,0.9780828537733016
2023-06-29,0.9795142704034201
2023-06-30,0.9825316182195374
2023-07-03,0.9817280162637912
2023-07-05,0.9785363458782244
2023-07-06,0.9749024018043498
2023-07-07,0.9773373480209202
2023-07-10,0.9838061845305021
2023-07-11,0.9883853591872804
2023-07-12,0.9905451274981685
2023-07-13,0.9952493217433189
2023-07-14,0.9912187298990532
2023-07-17,0.9952030628738734
2023-07-18,0.9994878484335048
2023-07-19,0.9993630407798973
2023-07-20,0.9944768518998239
2023-07-21,0.9939100790163687
2023-07-24,0.9958432472336277
2023-07-25,0.9980379725900093
2023-07-26,0.9992709252262436
2023-07-27,0.9924017330252188
2023-07-28,0.9965915357173469
2023-07-31,0.9991630595415545
2023-08-01,0.9977968915167788
2023-08-02,0.9908937680916128
2023-08-03,0.9884985458953542
2023-08-04,0.9856105637501811
2023-08-07,0.9922424268973417
2023-08-08,0.9901944376967893
2023-08-09,0.9865166216575207
2023-08-10,0.9857058862830642
2023-08-11,0.9853472896755188
2023-08-14,0.9847492363064462
2023-08-15,0.9797324353961608
2023-08-16,0.9768974969434103
2023-08-17,0.9736701558434988
2023-08-18,0.9738106406808674
2023-08-21,0.9732356476168992
2023-08-22,0.9718358663165317
2023-08-23,0.9713341953744301
2023-08-24,0.9718647771275684
2023-08-25,0.9716391497612421
2023-08-28,0.9722932463853755
2023-08-29,0.971423270568344
2023-08-30,0.9715718112478734
2023-08-31,0.974025210284904
2023-09-01,0.976704412034803
2023-09-05,0.9765053075750184
2023-09-06,0.9773991721833831
2023-09-07,0.9786802932130628
2023-09-08,0.9787637264446816
2023-09-11,0.9776673404710722
2023-09-12,0.9768561882377136
2023-09-13,0.9752517755223163
2023-09-14,0.9732315045494727
2023-09-15,0.9716758454057226
2023-09-18,0.9741997267668284
2023-09-19,0.9738398235040551
2023-09-20,0.9750407864229882
2023-09-21,0.9788114891679738
2023-09-22,0.981791928718154
2023-09-25,0.982246962398685
2023-09-26,0.986839044056882
2023-09-27,0.9875536900699678
2023-09-28,0.9838182293468277
2023-09-29,0.982784109120089
2023-10-02,0.9895325612446176
2023-10-03,0.995363470518284
2023-10-04,0.9914117808638553
2023-10-05,0.9943379637813251
2023-10-06,0.9899896436437765
2023-10-09,0.986002718677652
2023-10-10,0.9801696154680332
2023-10-11,0.9810762206536834
2023-10-12,0.9910935610626166
2023-10-13,0.9925792321937972
2023-10-16,0.9854478207494464
2023-10-17,0.9829405483396444
2023-10-18,0.9928182319930712
2023-10-19,0.9976485692358432
2023-10-20,1.0026390533560365
2023-10-23,1.0053136959910536
2023-10-24,1.0001038590392328
2023-10-25,1.0082125186556086
2023-10-26,1.0076006762710839
2023-10-27,1.014081179642367
2023-10-30,1.0099231815760108
2023-10-31,1.0041802552656163
2023-11-01,1.00357146049275
2023-11-02,0.9875945284764296
2023-11-03,0.977165335952515
2023-11-06,0.9794071014896188
2023-11-07,0.9778878806753987
2023-11-08,0.9775663816004934
2023-11-09,0.9828339293216581
2023-11-10,0.979961322392404
2023-11-13,0.9811032278439277
2023-11-14,0.9720989422561812
2023-11-15,0.9691115432522067
2023-11-16,0.9717382846853689
2023-11-17,0.9717236203449497
2023-11-20,0.9733150816089094
2023-11-21,0.9734066741681517
2023-11-22,0.9743136828597756
2023-11-24,0.9748813042429774
2023-11-27,0.9763025617292274
2023-11-28,0.9743104110815467
2023-11-29,0.9756404713390295
2023-11-30,0.9798237716957304
2023-12-01,0.9829457894912277
2023-12-04,0.9829459988812502
2023-12-05,0.9797009982837183
2023-12-06,0.9786898245086884
2023-12-07,0.9820703582887312
2023-12-08,0.9846305333282047
2023-12-11,0.9888992081410152
2023-12-12,0.9923415040249084
2023-12-13,1.0028460304420523
2023-12-14,1.010658293123891
2023-12-15,1.0054601111273682
2023-12-18,1.0051682177549055
2023-12-19,1.010855632216239
2023-12-20,0.9969166375344245
2023-12-21,1.0062201515693228
2023-12-22,1.008638927755476
2023-12-26,1.0133602500826433
2023-12-27,1.0151660279655692
2023-12-28,1.0168510040426093
2023-12-29,1.013369675411208
2024-01-02,1.0101276769375487
2024-01-03,0.9972913145585172
2024-01-04,0.997870986540503
2024-01-05,1.0004149330150054
2024-01-08,1.0097620519824777
2024-01-09,1.0062344256651286
2024-01-10,1.0081185062966829
2024-01-11,1.0054421782493852
2024-01-12,1.003892191741527
2024-01-16,0.9995060981341296
2024-01-17,0.9940951196752552
2024-01-18,0.9985012717723324
2024-01-19,1.006065254309927
2024-01-22,1.0110208859316139
2024-01-23,1.0098709017007423
2024-01-24,1.006524678308011
2024-01-25,1.0121567682979458
2024-01-26,1.0114477481964619
2024-01-29,1.0160569377025224
2024-01-30,1.0171516696342748
2024-01-31,1.0080456363398065
2024-02-01,1.0144157485502012
2024-02-02,1.0186875972054619
2024-02-05,1.0172101323575358
2024-02-06,1.0187627672430617
2024-02-07,1.0222152635863542
2024-02-08,1.0237431128865437
2024-02-09,1.024600315396961
2024-02-12,1.024534002487712
2024-02-13,1.0194746901873646
2024-02-14,1.026571694180234
2024-02-15,1.0283722594410385
2024-02-16,1.0262109038406253
2024-02-20,1.0232818263998116
2024-02-21,1.0197713592065243
2024-02-22,1.0299743692972032
2024-02-23,1.0322998945741921
2024-02-26,1.0349140554501688
2024-02-27,1.0368518134810585
2024-02-28,1.0379054201335127
2024-02-29,1.0400789178233667
2024-03-01,1.0440919524456174
2024-03-04,1.0460614747048678
2024-03-05,1.0426678820223803
2024-03-06,1.0457216047505957
2024-03-07,1.049173023475448
2024-03-08,1.0451842512133172
2024-03-11,1.0411699096893918
2024-03-12,1.0458231501655213
2024-03-13,1.0463817215548317
2024-03-14,1.0418864805943315
2024-03-15,1.0412229025427349
2024-03-18,1.0426500359870636
2024-03-19,1.0451682339492465
2024-03-20,1.0514574561684247
2024-03-21,1.057332641084144
2024-03-22,1.0535883251710243
2024-03-25,1.0528046669034066
2024-03-26,1.0518750867269204
2024-03-27,1.0579590681818447
2024-03-28,1.0598307546641224
2024-04-01,1.0572550871640876
2024-04-02,1.0528860606095252
2024-04-03,1.0548596603808764
2024-04-04,1.0471733589491221
2024-04-05,1.0541502594973768
2024-04-08,1.0550887348173577
2024-04-09,1.053152951502298
2024-04-10,1.0468594683620103
2024-04-11,1.0483586511559324
2024-04-12,1.0403218800571934
2024-04-15,1.0365518406569085
2024-04-16,1.0356592610370645
2024-04-17,1.0349557902267141
2024-04-18,1.0345452692121602
2024-04-19,1.0350326577033686
2024-04-22,1.0347078537215713
2024-04-23,1.0324276466687978
2024-04-24,1.0322114961848317
2024-04-25,1.033476884474969
2024-04-26,1.0325557207770175
2024-04-29,1.031321796416564
2024-04-30,1.033301020938004
2024-05-01,1.0351663603646903
2024-05-02,1.0334402494008104
2024-05-03,1.0314416646753182
2024-05-06,1.0304545782648369
2024-05-07,1.0297721882013895
2024-05-08,1.0315905854119516
2024-05-09,1.030985195184285
2024-05-10,1.0290604952282336
2024-05-13,1.0283106180926629
2024-05-14,1.0293710715773774
2024-05-15,1.0294841524803957
2024-05-16,1.028168322181014
2024-05-17,1.0295715914440078
2024-05-20,1.0303761576417596
2024-05-21,1.0331211296331306
2024-05-22,1.0316727010377433
2024-05-23,1.0295674685105438
2024-05-24,1.0328112366699693
2024-05-28,1.0329410990766374
2024-05-29,1.0323341855829928
2024-05-30,1.0330880757680554
2024-05-31,1.0321140138023006
2024-06-03,1.0334261036246233
2024-06-04,1.0330483301043665
2024-06-05,1.0366122033117273
2024-06-06,1.0335097529889659
2024-06-07,1.0323498936407276
2024-06-10,1.0346073025716134
2024-06-11,1.033950123167866
2024-06-12,1.0360799698859828
2024-06-13,1.037371927316619
2024-06-14,1.036324865875107
2024-06-17,1.03513710300064
2024-06-18,1.0381381075490108
2024-06-20,1.0335536182715621
2024-06-21,1.0317648901164662
2024-06-24,1.0308019500236145
2024-06-25,1.0331770895283103
2024-06-26,1.0313622996244887
2024-06-27,1.0309087259968166
2024-06-28,1.027723420854815
2024-07-01,1.0292097780497522
2024-07-02,1.0296367343947215
2024-07-03,1.0299574989301548
2024-07-05,1.0316134314275407
2024-07-08,1.0325264757520736
2024-07-09,1.0350245114157233
2024-07-10,1.0353584839835035
2024-07-11,1.028811343598128
2024-07-12,1.0296824866956171
2024-07-15,1.0308484422701771
2024-07-16,1.0329851075146506
2024-07-17,1.0266373286118544
2024-07-18,1.0234651248647146
2024-07-19,1.0208598558863369
2024-07-22,1.0254144961987337
2024-07-23,1.0246477378530432
2024-07-24,1.0189149951053196
2024-07-25,1.020459200223433
2024-07-26,1.0273504343827573
2024-07-29,1.0272278688060996
2024-07-30,1.0313400521148184
2024-07-31,1.0271809180995388
2024-08-01,1.0282725258548315
2024-08-02,1.027083784357115
2024-08-05,1.02053113074295
2024-08-06,1.0204177918574766
2024-08-07,1.020590965233152
2024-08-08,1.0186809377404247
2024-08-09,1.0177534851028807
2024-08-12,1.0163395657749974
2024-08-13,1.015657627393969
2024-08-14,1.0176440453703595
2024-08-15,1.0120695063308545
2024-08-16,1.0131091891532396
2024-08-19,1.0128480592787927
2024-08-20,1.0138404006354644
2024-08-21,1.01272124430259
2024-08-22,1.0147804684578992
2024-08-23,1.0152196031817788
2024-08-26,1.0174283010403269
2024-08-27,1.0184541755419938
2024-08-28,1.02066511865429
2024-08-29,1.0222587619585977
2024-08-30,1.0242295491929354
2024-09-03,1.0281067481862245
2024-09-04,1.0300685683278599
2024-09-05,1.0283565399999568
2024-09-06,1.0285808468473727
2024-09-09,1.03197422022364
2024-09-10,1.0341604634114407
2024-09-11,1.030393400527185
2024-09-12,1.0327625318110965
2024-09-13,1.0351274629802893
2024-09-16,1.0387889639761414
2024-09-17,1.0357849667147807
2024-09-18,1.0344914260073865
2024-09-19,1.0361146867727895
2024-09-20,1.035969653145823
2024-09-23,1.0389631949288334
2024-09-24,1.0390311061624466
2024-09-25,1.0359496083617319
2024-09-26,1.038349505120436
2024-09-27,1.0391581392924731
2024-09-30,1.0423031465507764
2024-10-01,1.0395830502431267
2024-10-02,1.0392481613872555
2024-10-03,1.0357676368710886
2024-10-04,1.0395490926030064
2024-10-07,1.033448283288155
2024-10-08,1.0350584220687693
2024-10-09,1.0386595967120908
2024-10-10,1.0357869542480806
2024-10-11,1.041472353625394
2024-10-14,1.0443696063308978
2024-10-15,1.0429029072210583
2024-10-16,1.0472923498878253
2024-10-17,1.0468356704509707
2024-10-18,1.0494420343127948
2024-10-21,1.0457492258785763
2024-10-22,1.0417677846795559
2024-10-23,1.040137828324818
2024-10-24,1.0391939274464448
2024-10-25,1.0359648211506187
2024-10-28,1.0396067079871791
2024-10-29,1.039563484055997
2024-10-30,1.039532809139037
2024-10-31,1.0359986044459837
2024-11-01,1.0355242599018621
2024-11-04,1.0340696070696642
2024-11-05,1.0384542195587756
2024-11-06,1.0585641798190724
2024-11-07,1.0594551041440126
2024-11-08,1.0635840362954379
2024-11-11,1.0714015033941235
2024-11-12,1.0720872697611548
2024-11-13,1.0730151211656382
2024-11-14,1.0699753803597032
2024-11-15,1.0694529998183646
2024-11-18,1.069893426675353
2024-11-19,1.069617292064776
2024-11-20,1.0702767408661102
2024-11-21,1.0731097285760427
2024-11-22,1.0754546649537828
2024-11-25,1.0731309015296457
2024-11-26,1.0755411559661905
2024-11-27,1.073357715486016
2024-11-29,1.0735285046627552
2024-12-02,1.069181896432903
2024-12-03,1.0697485749206967
2024-12-04,1.0731065710893057
2024-12-05,1.0726705422347034
2024-12-06,1.0736937294264923
2024-12-09,1.0634404987326633
2024-12-10,1.0636024495078067
2024-12-11,1.0675570534156054
2024-12-12,1.0678359392238865
2024-12-13,1.0658418832875067
2024-12-16,1.0693141795882164
2024-12-17,1.0661540665912839
2024-12-18,1.0595916706356825
2024-12-19,1.0648331554500787
2024-12-20,1.062575683680473
2024-12-23,1.0606635096357668
2024-12-24,1.0610903591937537
2024-12-26,1.0609733172487872
2024-12-27,1.060846125356621
2024-12-30,1.06293318126445
2024-12-31,1.0598391243495302
2025-01-02,1.0616527468012158
2025-01-03,1.0599620629940714
2025-01-06,1.061407815904091
2025-01-07,1.0600819950860207
2025-01-08,1.0598286097550456
2025-01-10,1.0662372656278836
2025-01-13,1.0585591129673144
2025-01-14,1.0553538485314065
2025-01-15,1.051968814278341
2025-01-16,1.048429829803585
2025-01-17,1.0468372091800935
2025-01-21,1.0436975576351062
2025-01-22,1.0462016999906734
2025-01-23,1.0460266351791567
2025-01-24,1.0456880075034363
2025-01-27,1.0320540250453778
2025-01-28,1.0360047046719227
2025-01-29,1.0371515021337687
2025-01-30,1.036277749117962
2025-01-31,1.0356212017696247
2025-02-03,1.0390132147325792
2025-02-04,1.04046885134822
2025-02-05,1.0412121517442259
2025-02-06,1.040492363580668
2025-02-07,1.039903141892033
2025-02-10,1.0388757142325598
2025-02-11,1.037762924624781
2025-02-12,1.0389184896783186
2025-02-13,1.0401028150193166
2025-02-14,1.0394592256279769
2025-02-18,1.041081855387008
2025-02-19,1.0415291527103459
2025-02-20,1.0372924225421494
2025-02-21,1.033007540012019
2025-02-24,1.0330434245586413
2025-02-25,1.0322344484265622
2025-02-26,1.0296850924293806
2025-02-27,1.0290621820512185
2025-02-28,1.0316934043945833
2025-03-03,1.035772051908973
2025-03-04,1.0315591213636146
2025-03-05,1.0264770651686377
2025-03-06,1.026248630829221
2025-03-07,1.026053125749626
2025-03-10,1.0345167251903196
2025-03-11,1.031430285163237
2025-03-12,1.026347092801046
2025-03-13,1.034397291664474
2025-03-14,1.0233465998941562
2025-03-17,1.0185880067812783
2025-03-18,1.0223899464846282
2025-03-19,1.0151441200661562
2025-03-20,1.0168049894777969
2025-03-21,1.0173844976725723
2025-03-24,1.0066860773454827
2025-03-25,1.0059889082535198
2025-03-26,1.0128954780785868
2025-03-27,1.018133402065884
2025-03-28,1.0289318749328626
2025-03-31,1.029233821438509
2025-04-01,1.0266295162847123
2025-04-02,1.0188396436831597
2025-04-03,1.0591444895941728
2025-04-04,1.0796747025137088
2025-04-07,1.0779313384633138
2025-04-08,1.0954309887297364
2025-04-09,1.0213819162389477
2025-04-10,1.05751104960096
2025-04-11,1.0473019175491538
2025-04-14,1.0384648781042445
2025-04-15,1.039658167316883
2025-04-16,1.051646007165366
2025-04-17,1.0458484226656928
2025-04-21,1.0615915118363082
2025-04-22,1.0423085268755163
2025-04-23,1.0307324481802826
2025-04-24,1.0139095111683667
2025-04-25,1.0137932593660726
2025-04-28,1.0116396448636327
2025-04-29,1.0096791669477034
2025-04-30,1.0094835161765263
2025-05-01,1.00992358198133
2025-05-02,0.9992577969877321
2025-05-05,1.0033417381927414
2025-05-06,1.0068402078477303
2025-05-07,1.0028170238448428
2025-05-08,0.9943232685778289
2025-05-09,0.993493658261133
2025-05-12,0.9786976975339778
2025-05-13,0.983617916885393
2025-05-14,0.9865760541148023
2025-05-15,0.9867612591990459
2025-05-16,0.9877614226432807
2025-05-19,0.9880091345129763
2025-05-20,0.986858867810792
2025-05-21,0.9820571165414348
2025-05-22,0.9814864566370533
2025-05-23,0.9799308565986864
2025-05-27,0.9851325775754495
2025-05-28,0.9824719534237238
2025-05-29,0.9811570775881084
2025-05-30,0.982544560131771
2025-06-02,0.983065387538116
2025-06-03,0.9862730329906823
2025-06-04,0.9847268181435178
2025-06-05,0.9839917073188477
2025-06-06,0.9860620528145697
2025-06-09,0.9837881298924335
2025-06-10,0.9815088062278122
2025-06-11,0.9816989898919078
2025-06-12,0.982131135145122
2025-06-13,0.9768919673564558
2025-06-16,0.9834572978445631
2025-06-17,0.9804750114174822
2025-06-18,0.9812443698838565
2025-06-20,0.9808553377324362
2025-06-23,0.9829428702702754
2025-06-24,0.9868451027065367
2025-06-25,0.9859062502161784
2025-06-26,0.990379962137437
2025-06-27,0.9916147650168953
2025-06-30,0.9939298466990818
2025-07-01,0.9934755217070778
2025-07-02,0.9994257039858847
2025-07-03,1.0030429567239258
2025-07-07,0.9996804125698203
2025-07-08,1.000181802935369
2025-07-09,1.0034084195397308
2025-07-10,1.0068915194678383
2025-07-11,1.0035902445943397
2025-07-14,1.0040558037454168
2025-07-15,0.9990519931860167
2025-07-16,0.9990190267166188
2025-07-17,1.003915422886785
2025-07-18,1.005376042838608
2025-07-21,1.0048282037960803
2025-07-22,1.0070931861951782
2025-07-23,1.0115962410448593
2025-07-24,1.0118018897727643
2025-07-25,1.0150905590926853
2025-07-28,1.0143655244719856
2025-07-29,1.012134212498635
2025-07-30,1.0098427570362718
2025-07-31,1.0073191286873189
2025-08-01,1.001814174885403
2025-08-04,1.0075131399163084
2025-08-05,1.0052988113242802
2025-08-06,1.0036496858683626
2025-08-07,1.005318931249058
2025-08-08,1.0062628615038505
2025-08-11,1.005640604211433
2025-08-12,1.009808242354335
2025-08-13,1.0077652972223257
2025-08-14,1.005084079927872
2025-08-15,0.9997807230010216
2025-08-18,0.999904488398411
2025-08-19,0.9985138302437875
2025-08-20,0.9960741616649619
2025-08-21,0.9949439338981206
2025-08-22,1.0011399115498885
2025-08-25,1.000267534393152
2025-08-26,1.0020254993425974
2025-08-27,1.0024352550290767
2025-08-28,1.003814391397768
2025-08-29,1.0009226868617758
2025-09-02,1.0005164007005136
2025-09-03,1.0003486144241227
2025-09-04,1.005133521722742
2025-09-05,1.0035673096002418
2025-09-08,1.0042093977618987
2025-09-09,1.002127220410747
2025-09-10,1.0033374947846128
2025-09-11,1.0078085762829452
2025-09-12,1.0068548562917727
2025-09-15,1.0084760795247347
2025-09-16,1.0065742209412762
2025-09-17,1.0061098098774126
2025-09-18,1.0089380399975325
2025-09-19,1.0095030433672638
2025-09-22,1.0089803252381246
2025-09-23,1.0094899123524175
2025-09-24,1.0068406861995476
2025-09-25,1.0056451481985966
2025-09-26,1.0077241876877372
2025-09-29,1.0079030133382099
2025-09-30,1.0067893875324259
2025-10-01,1.0081093876066967
2025-10-02,1.0084393892205672
2025-10-03,1.0080285242040412
2025-10-06,1.0098210416020688
2025-10-07,1.0070418362755404
2025-10-08,1.0077633642550998
2025-10-09,1.0055766912188713
2025-10-10,0.9993950778616626
2025-10-13,0.9996397282280957
2025-10-14,0.9946743723509383
2025-10-15,0.9979984988444017
2025-10-16,0.9986944339016317
2025-10-17,0.9951511398572855
2025-10-20,0.9943963865633831
2025-10-21,0.9898254444028268
2025-10-22,0.9894267011828146
2025-10-23,0.9904563079492142
2025-10-24,0.9948034768453461
2025-10-27,0.9947677191951139
2025-10-28,0.9965021966755216
2025-10-29,1.0066770085141525
2025-10-30,1.0074339571096484
2025-10-31,1.0082856900021715
2025-11-03,1.0105641527429818
2025-11-04,1.0076241192414956
2025-11-05,1.0095337450488504
2025-11-06,1.0119509342880355
2025-11-07,1.0081467103748736
2025-11-10,1.0116836474307898
2025-11-11,1.0087513421740002
2025-11-12,1.0088198933287804
2025-11-13,1.0055247169050816
2025-11-14,1.0060259789790464
2025-11-17,1.0113572144698373
2025-11-18,1.0106063078025151
2025-11-19,1.0121075376748874
2025-11-20,1.0116156420102727
2025-11-21,1.0057195795487277
2025-11-24,1.0099392940938197
2025-11-25,1.0058244669771836
2025-11-26,1.0049755637516853
2025-11-28,1.003547434410491
2025-12-01,1.0018369641861715
2025-12-02,1.000935221885604
2025-12-03,0.9995721057789853
2025-12-04,0.9991836025148244
2025-12-05,1.0002509227783218
2025-12-08,0.9998568188342047
2025-12-09,1.0012188402797615
2025-12-10,1.0045977321133663
2025-12-11,1.0042681027324172
2025-12-12,0.9996200212649541
2025-12-15,1.0006156970700113
2025-12-16,0.9975567987545733
2025-12-17,0.9963162121145851
2025-12-18,0.9973289011039977
2025-12-19,1.0001168392380724
2025-12-22,1.0023109361835523
2025-12-23,1.0019558212141315
2025-12-24,1.0018785374129944
2025-12-26,1.0015335464488062
2025-12-29,1.0002436048887875
2025-12-30,0.9987466940590931
2025-12-31,0.996264743832424
2026-01-02,1.0007107314314205
2026-01-05,1.0053373616381511
