Date,Portfolio
2023-05-22,1.0669310578590767
2023-05-23,1.0600803117240465
2023-05-24,1.0638768049916763
2023-05-25,1.0730897456240784
2023-05-26,1.0710349095518878
2023-05-30,1.0714662598070779
2023-05-31,1.0723665968737928
2023-06-01,1.0723224956812702
2023-06-02,1.0651425682697484
2023-06-05,1.0676919255214161
2023-06-06,1.0632881032108346
2023-06-07,1.0604769252061286
2023-06-08,1.062473337248118
2023-06-09,1.0631393228723869
2023-06-12,1.0676881695392366
2023-06-13,1.0712543339646965
2023-06-14,1.0707641293915504
2023-06-15,1.0743904752901705
2023-06-16,1.073334871909127
2023-06-20,1.071931566514533
2023-06-21,1.0696623545114936
2023-06-22,1.067988338877709
2023-06-23,1.0624048333280898
2023-06-26,1.065504092619816
2023-06-27,1.077397172047609
2023-06-28,1.0800624959249432
2023-06-29,1.0823912134241025
2023-06-30,1.088618038214799
2023-07-03,1.0884379668952011
2023-07-05,1.08716879139486
2023-07-06,1.0803785688277439
2023-07-07,1.0854083315720688
2023-07-10,1.0947633527482565
2023-07-11,1.1003502680107997
2023-07-12,1.1035756551354816
2023-07-13,1.1109089031915353
2023-07-14,1.1050300941430744
2023-07-17,1.111660192511317
2023-07-18,1.1163856217437884
2023-07-19,1.1150788169665398
2023-07-20,1.1105294162458446
2023-07-21,1.1071828422065046
2023-07-24,1.113012069243677
2023-07-25,1.1153497225065077
2023-07-26,1.1175015487622826
2023-07-27,1.1116563981468215
2023-07-28,1.1185617382102566
2023-07-31,1.1234511443225756
2023-08-01,1.1193792325253489
2023-08-02,1.1135077070490038
2023-08-03,1.116247189842628
2023-08-04,1.1122592974870544
2023-08-07,1.122539554926923
2023-08-08,1.119043037880881
2023-08-09,1.1107362739395192
2023-08-10,1.1124104573630644
2023-08-11,1.1110391899056853
2023-08-14,1.109649275044771
2023-08-15,1.100700652745464
2023-08-16,1.0969308545635965
2023-08-17,1.0921008742547889
2023-08-18,1.0912613805747826
2023-08-21,1.0921311640994267
2023-08-22,1.0888834594887782
2023-08-23,1.0902034255926525
2023-08-24,1.0914770143510049
2023-08-25,1.0923122270247898
2023-08-28,1.0953656419157964
2023-08-29,1.0976057441854152
2023-08-30,1.0986329937184878
2023-08-31,1.103954890486034
2023-09-01,1.109929125028979
2023-09-05,1.1076099526531458
2023-09-06,1.1103417360636838
2023-09-07,1.1124736340588006
2023-09-08,1.1145164403196002
2023-09-11,1.113363532053083
2023-09-12,1.113808870798525
2023-09-13,1.1118418486813448
2023-09-14,1.112634232880674
2023-09-15,1.1100092839326126
2023-09-18,1.1119914884615671
2023-09-19,1.110033772053939
2023-09-20,1.112520792661074
2023-09-21,1.1156620726890083
2023-09-22,1.118210422564149
2023-09-25,1.1160800095930448
2023-09-26,1.119952841997051
2023-09-27,1.118797443762541
2023-09-28,1.1115123195403471
2023-09-29,1.1103845436768522
2023-10-02,1.1178336247248806
2023-10-03,1.127042575065362
2023-10-04,1.121787205760433
2023-10-05,1.1257965047409098
2023-10-06,1.1205767808016351
2023-10-09,1.1203219706473468
2023-10-10,1.111673148248218
2023-10-11,1.1150519995737538
2023-10-12,1.1251542412019537
2023-10-13,1.1299884370164988
2023-10-16,1.1191027545917853
2023-10-17,1.1113301465732366
2023-10-18,1.1279050087914146
2023-10-19,1.1343178707908474
2023-10-20,1.1447502545147683
2023-10-23,1.1475224064404332
2023-10-24,1.1440198934086707
2023-10-25,1.151756907586946
2023-10-26,1.1472942596154834
2023-10-27,1.15676887719434
2023-10-30,1.1472578692660427
2023-10-31,1.1415186403630875
2023-11-01,1.144630512803834
2023-11-02,1.119382279557072
2023-11-03,1.1069361239566795
2023-11-06,1.1103491022939358
2023-11-07,1.108906670148698
2023-11-08,1.109353859074605
2023-11-09,1.1140179216641701
2023-11-10,1.1076984988404275
2023-11-13,1.109205271755905
2023-11-14,1.1024321671620596
2023-11-15,1.100418561187845
2023-11-16,1.1014372067743707
2023-11-17,1.1020625908057575
2023-11-20,1.1041155704947623
2023-11-21,1.1031585217719948
2023-11-22,1.1037095649272992
2023-11-24,1.10408405442251
2023-11-27,1.1072500779872476
2023-11-28,1.1059868858951492
2023-11-29,1.109700965539602
2023-11-30,1.1135657053779635
2023-12-01,1.1208319755698917
2023-12-04,1.1218419578977747
2023-12-05,1.119833299946905
2023-12-06,1.1197660957151452
2023-12-07,1.1235764781442017
2023-12-08,1.1277084804083877
2023-12-11,1.1299914466974101
2023-12-12,1.1351733328836775
2023-12-13,1.1504238979030073
2023-12-14,1.1731159698968079
2023-12-15,1.1670580862326108
2023-12-18,1.1648566023375526
2023-12-19,1.1727974313146452
2023-12-20,1.1556686900576707
2023-12-21,1.1701378906501274
2023-12-22,1.1741958692140306
2023-12-26,1.1816821164685172
2023-12-27,1.1836135581176577
2023-12-28,1.1853735544947768
2023-12-29,1.1810827717253123
2024-01-02,1.1759984706878719
2024-01-03,1.1573528406860965
2024-01-04,1.1623232555548217
2024-01-05,1.1677569118122846
2024-01-08,1.1816000205794728
2024-01-09,1.178330142199146
2024-01-10,1.181016723385136
2024-01-11,1.1772630132302377
2024-01-12,1.1720552793829098
2024-01-16,1.1673631858337732
2024-01-17,1.1611448542871519
2024-01-18,1.1660247007674436
2024-01-19,1.1822341173769382
2024-01-22,1.1907735407853812
2024-01-23,1.1886410801416154
2024-01-24,1.1852246680450347
2024-01-25,1.1986311025713332
2024-01-26,1.1985854876649469
2024-01-29,1.2097082391786111
2024-01-30,1.2111778918586116
2024-01-31,1.1966138760412748
2024-02-01,1.209030031025194
2024-02-02,1.220280559435115
2024-02-05,1.2129992710753856
2024-02-06,1.2170265096438242
2024-02-07,1.2223853325143088
2024-02-08,1.2285162798751939
2024-02-09,1.233075465928353
2024-02-12,1.2394955755685904
2024-02-13,1.2267237568612053
2024-02-14,1.2427942959796467
2024-02-15,1.258139248627651
2024-02-16,1.2495962883262985
2024-02-20,1.2484715878550885
2024-02-21,1.244975904040126
2024-02-22,1.2668300970247313
2024-02-23,1.2735429487935772
2024-02-26,1.271840770919943
2024-02-27,1.2783606106659025
2024-02-28,1.279503110679209
2024-02-29,1.287718629239572
2024-03-01,1.3007650562669628
2024-03-04,1.311139662895433
2024-03-05,1.3060689371676133
2024-03-06,1.3122505468101606
2024-03-07,1.3197169006105958
2024-03-08,1.3150817029361028
2024-03-11,1.3058746158657504
2024-03-12,1.3160309438078173
2024-03-13,1.315051610019491
2024-03-14,1.300680470094379
2024-03-15,1.3014534494030923
2024-03-18,1.3022298411718698
2024-03-19,1.3053726538152475
2024-03-20,1.3204877909415922
2024-03-21,1.3402711884215097
2024-03-22,1.330360174003115
2024-03-25,1.3310029395339655
2024-03-26,1.3304791298327683
2024-03-27,1.3426503232428972
2024-03-28,1.347297400793036
2024-04-01,1.3443960917207471
2024-04-02,1.3326441190433636
2024-04-03,1.3412322819739948
2024-04-04,1.3273785085215473
2024-04-05,1.3403795956804556
2024-04-08,1.3448349026754733
2024-04-09,1.3416377440783958
2024-04-10,1.3275868625962712
2024-04-11,1.3299401649834917
2024-04-12,1.3163195291664656
2024-04-15,1.3089844378009616
2024-04-16,1.3088533527382762
2024-04-17,1.3089583600486359
2024-04-18,1.305625118523279
2024-04-19,1.3000548234273392
2024-04-22,1.3031716562091133
2024-04-23,1.3038746382336095
2024-04-24,1.3084670403289527
2024-04-25,1.309445347179177
2024-04-26,1.3100689992093428
2024-04-29,1.3079702472181916
2024-04-30,1.309317285617721
2024-05-01,1.3133513721512193
2024-05-02,1.318239586927557
2024-05-03,1.3190343883732343
2024-05-06,1.3216726873779756
2024-05-07,1.3241577775090698
2024-05-08,1.330892416802489
2024-05-09,1.3364371349850857
2024-05-10,1.335333605974123
2024-05-13,1.332100146675658
2024-05-14,1.334346919992867
2024-05-15,1.3360358174676426
2024-05-16,1.3334646888344734
2024-05-17,1.3372385208381596
2024-05-20,1.3403043265648795
2024-05-21,1.3455927855815197
2024-05-22,1.3442068256077406
2024-05-23,1.343509371425095
2024-05-24,1.3521903075939021
2024-05-28,1.3555338076462602
2024-05-29,1.353936047220148
2024-05-30,1.3529675249038986
2024-05-31,1.3494836995513275
2024-06-03,1.3470140032093
2024-06-04,1.3441960450211494
2024-06-05,1.353452434444989
2024-06-06,1.3483326482776954
2024-06-07,1.347213316462438
2024-06-10,1.351287856773528
2024-06-11,1.3504050628863598
2024-06-12,1.3544813147921801
2024-06-13,1.3550568585136384
2024-06-14,1.3546066443397116
2024-06-17,1.3579222440492933
2024-06-18,1.3637149259004941
2024-06-20,1.360340837664546
2024-06-21,1.3568940475737354
2024-06-24,1.3580549292459312
2024-06-25,1.3643178606235693
2024-06-26,1.3597346391230276
2024-06-27,1.3564326195102796
2024-06-28,1.3518537547473601
2024-07-01,1.3551829107376812
2024-07-02,1.3553648182699563
2024-07-03,1.3598458055124603
2024-07-05,1.3604675324374087
2024-07-08,1.3613371791956324
2024-07-09,1.368531348547453
2024-07-10,1.3714809457649797
2024-07-11,1.3618785577085162
2024-07-12,1.364126419305
2024-07-15,1.3702551366525675
2024-07-16,1.3806448949382275
2024-07-17,1.3722377165441086
2024-07-18,1.3636900744374998
2024-07-19,1.360736250181565
2024-07-22,1.3673396567029075
2024-07-23,1.3708618988047183
2024-07-24,1.36253027052278
2024-07-25,1.3708377411974617
2024-07-26,1.3835133901099892
2024-07-29,1.3855213652606695
2024-07-30,1.395925640295092
2024-07-31,1.3854162700084371
2024-08-01,1.3848002654996743
2024-08-02,1.3728346631504784
2024-08-05,1.3651335883444347
2024-08-06,1.3675562539594384
2024-08-07,1.3729284936031136
2024-08-08,1.3705843022808237
2024-08-09,1.37066541900391
2024-08-12,1.3670505814937752
2024-08-13,1.3665922036988791
2024-08-14,1.3699354179752892
2024-08-15,1.3646007969665106
2024-08-16,1.365493438203652
2024-08-19,1.3678888582445483
2024-08-20,1.3689113597443956
2024-08-21,1.3680673878644514
2024-08-22,1.3724688491806507
2024-08-23,1.3777871956761016
2024-08-26,1.382254494257663
2024-08-27,1.3824944267906774
2024-08-28,1.3904890770465501
2024-08-29,1.402476674064908
2024-08-30,1.407369514640719
2024-09-03,1.4061444896206536
2024-09-04,1.4114817668304496
2024-09-05,1.4085213626545092
2024-09-06,1.4078620217641018
2024-09-09,1.4107704926048206
2024-09-10,1.4118851196311977
2024-09-11,1.4035008205173425
2024-09-12,1.4107102820032327
2024-09-13,1.4141899098507158
2024-09-16,1.4217485110639951
2024-09-17,1.4236728608426819
2024-09-18,1.4252317607569
2024-09-19,1.4355312448440083
2024-09-20,1.4362505496664972
2024-09-23,1.4404951446665406
2024-09-24,1.4441796744162068
2024-09-25,1.4395159267592026
2024-09-26,1.4405347705386449
2024-09-27,1.4401474819872557
2024-09-30,1.4471845193240644
2024-10-01,1.441511397489674
2024-10-02,1.4422876529711264
2024-10-03,1.4398504846141966
2024-10-04,1.4524589378064399
2024-10-07,1.4440411338689818
2024-10-08,1.4475889706347842
2024-10-09,1.45506018224325
2024-10-10,1.4524965983139875
2024-10-11,1.4691964915986262
2024-10-14,1.478759317780662
2024-10-15,1.4784725387838147
2024-10-16,1.4880800541466617
2024-10-17,1.4868320171408638
2024-10-18,1.4926586187414754
2024-10-21,1.4861446274155408
2024-10-22,1.4840284800992427
2024-10-23,1.481847514804968
2024-10-24,1.4805978790265772
2024-10-25,1.4749279736039405
2024-10-28,1.4866402911326466
2024-10-29,1.4936874813951049
2024-10-30,1.5038097560807357
2024-10-31,1.5005002631030462
2024-11-01,1.5006077675658187
2024-11-04,1.4983128416320617
2024-11-05,1.512313318038418
2024-11-06,1.570425205374984
2024-11-07,1.5769255021810162
2024-11-08,1.5910133071355295
2024-11-11,1.6089720467915263
2024-11-12,1.6098904995739016
2024-11-13,1.6112398795918979
2024-11-14,1.6041169831895814
2024-11-15,1.6047739103637202
2024-11-18,1.6036321891485663
2024-11-19,1.6038813136808332
2024-11-20,1.6069941316015834
2024-11-21,1.6127521828430156
2024-11-22,1.6202686708866476
2024-11-25,1.6095281618306512
2024-11-26,1.6162482320236948
2024-11-27,1.6112045677992528
2024-11-29,1.6145491510496779
2024-12-02,1.6040355588871458
2024-12-03,1.6069648803415175
2024-12-04,1.6100000010105502
2024-12-05,1.6126958311887396
2024-12-06,1.611046510313029
2024-12-09,1.5891139880783884
2024-12-10,1.58506801604262
2024-12-11,1.59365210679112
2024-12-12,1.593259819939451
2024-12-13,1.5895741499703597
2024-12-16,1.596388770934237
2024-12-17,1.5869115690537698
2024-12-18,1.5731846460775951
2024-12-19,1.5860999787155783
2024-12-20,1.585364438136435
2024-12-23,1.585284301334136
2024-12-24,1.586764254562998
2024-12-26,1.5884097371683437
2024-12-27,1.5868273775230513
2024-12-30,1.5899703374671599
2024-12-31,1.5859104025184776
2025-01-02,1.5883462045909162
2025-01-03,1.5856854893409518
2025-01-06,1.588355975588493
2025-01-07,1.585585734991116
2025-01-08,1.5876121132040297
2025-01-10,1.5922254388531547
2025-01-13,1.582164732287597
2025-01-14,1.5790648973335464
2025-01-15,1.5761543025274767
2025-01-16,1.5764988804301565
2025-01-17,1.5755574744609406
2025-01-21,1.5797558890019137
2025-01-22,1.5865494511324012
2025-01-23,1.5934720837589287
2025-01-24,1.5935569715638782
2025-01-27,1.5651064007730193
2025-01-28,1.5780175312937132
2025-01-29,1.5839834466019609
2025-01-30,1.58433688846917
2025-01-31,1.5830513850760635
2025-02-03,1.593590097167234
2025-02-04,1.5956873061482484
2025-02-05,1.5965182163154523
2025-02-06,1.597515358186711
2025-02-07,1.5956077618591853
2025-02-10,1.5877584167932297
2025-02-11,1.586998819620004
2025-02-12,1.5970735085347798
2025-02-13,1.6076964320328144
2025-02-14,1.614882414390649
2025-02-18,1.6237313278332375
2025-02-19,1.6265115409917426
2025-02-20,1.6196280294850622
2025-02-21,1.6199949001874252
2025-02-24,1.616993156707696
2025-02-25,1.6081135671062305
2025-02-26,1.603297134209296
2025-02-27,1.6016472520544518
2025-02-28,1.600890781622348
2025-03-03,1.613224721613767
2025-03-04,1.6126081494731537
2025-03-05,1.6022251436887371
2025-03-06,1.6112956182749092
2025-03-07,1.6083336018942436
2025-03-10,1.6378454479266582
2025-03-11,1.640698927905656
2025-03-12,1.6300260577027754
2025-03-13,1.6481199752971378
2025-03-14,1.6201234898147814
2025-03-17,1.608643860002781
2025-03-18,1.6176837280355072
2025-03-19,1.6004688903075155
2025-03-20,1.60265040130495
2025-03-21,1.6086739560977066
2025-03-24,1.579078970171564
2025-03-25,1.583955426138457
2025-03-26,1.6012402679727005
2025-03-27,1.6193473492469643
2025-03-28,1.6399545982730412
2025-03-31,1.6343367427406488
2025-04-01,1.6269556925817075
2025-04-02,1.6063587552211125
2025-04-03,1.7148343116238596
2025-04-04,1.7914425512816343
2025-04-07,1.7756818441287332
2025-04-08,1.8042784649709402
2025-04-09,1.6565246625729735
2025-04-10,1.7345922229762614
2025-04-11,1.7200282488079508
2025-04-14,1.704491589294403
2025-04-15,1.702092282879254
2025-04-16,1.731540197968111
2025-04-17,1.719444932747357
2025-04-21,1.7539059586735595
2025-04-22,1.7187323137736141
2025-04-23,1.685243520838415
2025-04-24,1.6445740688342667
2025-04-25,1.6384048060459557
2025-04-28,1.635113064363939
2025-04-29,1.6306840921678345
2025-04-30,1.6345272840486194
2025-05-01,1.631213687640497
2025-05-02,1.611238259803461
2025-05-05,1.6209465910152294
2025-05-06,1.6298473330477707
2025-05-07,1.6216930665976161
2025-05-08,1.605049064844921
2025-05-09,1.60632275501639
2025-05-12,1.574378724346738
2025-05-13,1.581183015035701
2025-05-14,1.58423512493723
2025-05-15,1.5906105028379809
2025-05-16,1.5990117858846413
2025-05-19,1.601626816397672
2025-05-20,1.6025485919629552
2025-05-21,1.587728700440976
2025-05-22,1.5852866869044644
2025-05-23,1.5852839943609016
2025-05-27,1.604405552194024
2025-05-28,1.5988265037378533
2025-05-29,1.5975976250861204
2025-05-30,1.5982242572197218
2025-06-02,1.6028018365532182
2025-06-03,1.6173347114407817
2025-06-04,1.611857007812522
2025-06-05,1.613904621704915
2025-06-06,1.6254243676138518
2025-06-09,1.619475370560277
2025-06-10,1.614588178084599
2025-06-11,1.6155520599070252
2025-06-12,1.6164789988323895
2025-06-13,1.6005249155047006
2025-06-16,1.6185223145133791
2025-06-17,1.6129098239617483
2025-06-18,1.6197790181708367
2025-06-20,1.615828338698599
2025-06-23,1.6233950613441297
2025-06-24,1.6391601365063209
2025-06-25,1.641300053875387
2025-06-26,1.655988915002403
2025-06-27,1.6630498357488914
2025-06-30,1.6685707416881759
2025-07-01,1.6662223777262661
2025-07-02,1.6794582541124055
2025-07-03,1.688073713420649
2025-07-07,1.681942266820773
2025-07-08,1.6821036703214156
2025-07-09,1.6925083083864594
2025-07-10,1.705872421671753
2025-07-11,1.698757105431925
2025-07-14,1.7012545571760114
2025-07-15,1.6893309266512249
2025-07-16,1.690741838872913
2025-07-17,1.7039878463064115
2025-07-18,1.7143184482084357
2025-07-21,1.7112263933777265
2025-07-22,1.7159367342604974
2025-07-23,1.7355588220232543
2025-07-24,1.7361735287395879
2025-07-25,1.7540964106660661
2025-07-28,1.7561321891661867
2025-07-29,1.757205097026487
2025-07-30,1.7661907374717318
2025-07-31,1.767013958008538
2025-08-01,1.7488780849042354
2025-08-04,1.7689652122463084
2025-08-05,1.762143824431642
2025-08-06,1.761763968650374
2025-08-07,1.763780994460684
2025-08-08,1.7736863740534832
2025-08-11,1.768676517179491
2025-08-12,1.7938272679010256
2025-08-13,1.7943293323663787
2025-08-14,1.7860239753275269
2025-08-15,1.7718933442459666
2025-08-18,1.7783051551848135
2025-08-19,1.7670233713339636
2025-08-20,1.7616959531603418
2025-08-21,1.7613563891989208
2025-08-22,1.7887551287614154
2025-08-25,1.79004487299043
2025-08-26,1.8017669728439545
2025-08-27,1.8070962709842813
2025-08-28,1.8168183137069291
2025-08-29,1.806600338010805
2025-09-02,1.8008732848943432
2025-09-03,1.8056637504557307
2025-09-04,1.8237405775304398
2025-09-05,1.8224053565350147
2025-09-08,1.8295756278311712
2025-09-09,1.8228016761413264
2025-09-10,1.833614886266966
2025-09-11,1.8473663578249429
2025-09-12,1.8456893678542214
2025-09-15,1.8547604451934283
2025-09-16,1.8527178561962996
2025-09-17,1.8545372113848222
2025-09-18,1.875065284022683
2025-09-19,1.88219506859131
2025-09-22,1.884627449528247
2025-09-23,1.8855229628582142
2025-09-24,1.872710495216178
2025-09-25,1.868235165019962
2025-09-26,1.8778402266134937
2025-09-29,1.8872576753417503
2025-09-30,1.8875182731774987
2025-10-01,1.897753718153029
2025-10-02,1.902060517768803
2025-10-03,1.897452243174638
2025-10-06,1.9025102157376368
2025-10-07,1.898320527201025
2025-10-08,1.911056709385451
2025-10-09,1.9078841185293272
2025-10-10,1.8849973399168134
2025-10-13,1.9044844512541004
2025-10-14,1.8877309178375397
2025-10-15,1.904214527496378
2025-10-16,1.9144010966457314
2025-10-17,1.9006973322597878
2025-10-20,1.9015273040323732
2025-10-21,1.890835598505467
2025-10-22,1.8818249679064916
2025-10-23,1.8943891621502928
2025-10-24,1.910610914487932
2025-10-27,1.9151030072870996
2025-10-28,1.9302885399782514
2025-10-29,1.9745876317878321
2025-10-30,1.9843268626829362
2025-10-31,1.9882275458315275
2025-11-03,2.0051195217667264
2025-11-04,1.9977214179013736
2025-11-05,2.00740722766593
2025-11-06,2.0110653808447143
2025-11-07,2.007182434185723
2025-11-10,2.026971947925224
2025-11-11,2.0249166502647924
2025-11-12,2.027073358303186
2025-11-13,2.012319229341738
2025-11-14,2.0116232022628333
2025-11-17,2.0234441742057263
2025-11-18,2.0153887985397843
2025-11-19,2.022195325292343
2025-11-20,2.010228945849063
2025-11-21,1.9935603643539983
2025-11-24,2.0044232245098663
2025-11-25,1.997746542819222
2025-11-26,1.9969321946038567
2025-11-28,1.9966006829300134
2025-12-01,1.9957550530607429
2025-12-02,1.9944409830329437
2025-12-03,1.9985504774819183
2025-12-04,2.0040669857712596
2025-12-05,2.0185538451314367
2025-12-08,2.0156572324348554
2025-12-09,2.021912999284873
2025-12-10,2.041171714836125
2025-12-11,2.0434034555204024
2025-12-12,2.021664206394269
2025-12-15,2.0241184060048485
2025-12-16,2.016834732460945
2025-12-17,2.0138665845003523
2025-12-18,2.025588714204575
2025-12-19,2.0411007277651545
2025-12-22,2.0471130318054085
2025-12-23,2.0463181642657764
2025-12-24,2.050828369011197
2025-12-26,2.050434464153882
2025-12-29,2.041127228890847
2025-12-30,2.034704745958602
2025-12-31,2.026172113752292
2026-01-02,2.0483255426273512
2026-01-05,2.0620723394583114
